Kinase,Z,method,AvgZ
MARK,1.82,710230602>0.2,2.2083333333333335
GSK,-1.77,710230602>0.2,-1.0675
QIK,-1.75,710230602>0.2,-1.0533333333333335
STE11,-1.7,710230602>0.2,-1.5041666666666667
AMPK,1.65,710230602>0.2,2.34
PKG,1.65,710230602>0.2,1.9675
PRKDC,-1.59,710230602>0.2,-1.7908333333333333
P38,-1.53,710230602>0.2,-1.535
CAMK2,-1.52,710230602>0.2,-0.37416666666666665
IRAK,-1.48,710230602>0.2,-1.1766666666666667
PKN,1.48,710230602>0.2,1.0008333333333332
MAPKAPK,1.47,710230602>0.2,1.8591666666666666
PAKB,1.44,710230602>0.2,1.7791666666666668
NAK,-1.39,710230602>0.2,-1.1875
PKA,1.37,710230602>0.2,1.9466666666666665
RSK,1.36,710230602>0.2,1.3216666666666668
TTK,-1.35,710230602>0.2,-1.1891666666666667
TLK,-1.35,710230602>0.2,-1.1733333333333333
NUAK,-1.35,710230602>0.2,-1.165
PKCH,1.33,710230602>0.2,0.9966666666666667
PEK,-1.27,710230602>0.2,-1.0733333333333333
AKT,1.21,710230602>0.2,2.0633333333333335
SGK,1.21,710230602>0.2,1.6291666666666667
MTOR,-1.19,710230602>0.2,-1.1425
PDK1,-1.18,710230602>0.2,-1.3858333333333333
MST,-1.16,710230602>0.2,-1.2291666666666667
PKCI,1.16,710230602>0.2,1.4475
MSN,1.13,710230602>0.2,0.435
IKK,-1.11,710230602>0.2,-0.3675
PKCA,1.09,710230602>0.2,0.7616666666666667
WNK,1.08,710230602>0.2,0.3633333333333333
MOS,1.08,710230602>0.2,1.075
KHS,1.07,710230602>0.2,1.2816666666666667
PKD,1.06,710230602>0.2,1.3258333333333334
TAO,1.06,710230602>0.2,1.2791666666666668
GRK,-1.02,710230602>0.2,-0.16666666666666669
DAPK,-1.01,710230602>0.2,-0.42
CAMKK,-0.98,710230602>0.2,-0.8291666666666667
BRSK,-0.97,710230602>0.2,-0.8175
BUD32,-0.94,710230602>0.2,-0.8225
CLK,-0.93,710230602>0.2,-0.8258333333333333
PASK,-0.93,710230602>0.2,-0.15166666666666667
NIK,-0.93,710230602>0.2,-0.81
SLK,-0.93,710230602>0.2,-0.8216666666666667
ULK,-0.93,710230602>0.2,-0.8166666666666667
NEK,-0.83,710230602>0.2,-0.7025
CK1,-0.82,710230602>0.2,-0.49000000000000005
FRAY,0.82,710230602>0.2,-0.22666666666666668
RAF,0.78,710230602>0.2,0.15583333333333332
RIPK,-0.65,710230602>0.2,-0.0466666666666667
VRK1,0.62,710230602>0.2,0.16583333333333336
MLCK,0.61,710230602>0.2,0.8025
PKCD,-0.6,710230602>0.2,-0.49000000000000005
BARK2,-0.48,710230602>0.2,0.2808333333333333
CAMK1,-0.41,710230602>0.2,0.7091666666666666
NDR,-0.3,710230602>0.2,0.11416666666666665
COT,-0.3,710230602>0.2,0.004166666666666688
PDHK,0.3,710230602>0.2,0.44
PHK,0.22,710230602>0.2,0.06833333333333333
MLK,-0.2,710230602>0.2,-0.31583333333333335
STKR,-0.18,710230602>0.2,0.21166666666666667
AUR,-0.09,710230602>0.2,-0.09000000000000001
HAL,0.08,710230602>0.2,0.16416666666666668
ATR,-0.05,710230602>0.2,-0.24583333333333332
CHK1,-0.04,710230602>0.2,-0.09833333333333333
MELK,0,710230602>0.2,0.23083333333333333
NMO,-2.7,710230602>0.3,-2.8433333333333333
DYRK,-2.32,710230602>0.3,-2.8608333333333333
MARK,2.32,710230602>0.3,2.2083333333333335
AMPK,2.21,710230602>0.3,2.34
MAPKAPK,1.92,710230602>0.3,1.8591666666666666
PKN,1.8,710230602>0.3,1.0008333333333332
QIK,-1.8,710230602>0.3,-1.0533333333333335
PKCD,-1.79,710230602>0.3,-0.49000000000000005
PAKB,1.78,710230602>0.3,1.7791666666666668
AKT,1.76,710230602>0.3,2.0633333333333335
PLK,-1.7,710230602>0.3,-2.005
STE7,-1.63,710230602>0.3,-2.495
ATM,-1.62,710230602>0.3,-1.065
PRKDC,-1.61,710230602>0.3,-1.7908333333333333
CK2,-1.57,710230602>0.3,-1.5308333333333333
LKB,-1.41,710230602>0.3,-1.5358333333333334
DMPK,1.41,710230602>0.3,2.195
P38,-1.41,710230602>0.3,-1.535
SGK,1.4,710230602>0.3,1.6291666666666667
CAMK2,-1.36,710230602>0.3,-0.37416666666666665
PAKA,1.36,710230602>0.3,2.0233333333333334
PIM,1.33,710230602>0.3,1.5191666666666668
IRAK,-1.32,710230602>0.3,-1.1766666666666667
CDK,-1.28,710230602>0.3,-1.4175
TAO,1.28,710230602>0.3,1.2791666666666668
KHS,1.27,710230602>0.3,1.2816666666666667
STE11,-1.27,710230602>0.3,-1.5041666666666667
WNK,1.26,710230602>0.3,0.3633333333333333
MOS,1.25,710230602>0.3,1.075
NAK,-1.15,710230602>0.3,-1.1875
TLK,-1.13,710230602>0.3,-1.1733333333333333
TTK,-1.12,710230602>0.3,-1.1891666666666667
NUAK,-1.11,710230602>0.3,-1.165
GSK,-1.02,710230602>0.3,-1.0675
MLCK,1.01,710230602>0.3,0.8025
PKCH,1,710230602>0.3,0.9966666666666667
VRK1,1,710230602>0.3,0.16583333333333336
RIPK,-0.97,710230602>0.3,-0.0466666666666667
GRK,-0.97,710230602>0.3,-0.16666666666666669
RAD53,0.94,710230602>0.3,1.6533333333333333
ERK,-0.92,710230602>0.3,-1.8916666666666666
JNK,-0.83,710230602>0.3,-1.7958333333333334
BUD32,-0.83,710230602>0.3,-0.8225
PEK,-0.83,710230602>0.3,-1.0733333333333333
PHK,-0.81,710230602>0.3,0.06833333333333333
SLK,-0.8,710230602>0.3,-0.8216666666666667
NIK,-0.79,710230602>0.3,-0.81
ULK,-0.79,710230602>0.3,-0.8166666666666667
CAMKK,-0.79,710230602>0.3,-0.8291666666666667
CLK,-0.78,710230602>0.3,-0.8258333333333333
PASK,-0.78,710230602>0.3,-0.15166666666666667
BRSK,-0.77,710230602>0.3,-0.8175
IKK,-0.77,710230602>0.3,-0.3675
MTOR,-0.72,710230602>0.3,-1.1425
PDK1,-0.71,710230602>0.3,-1.3858333333333333
MST,-0.69,710230602>0.3,-1.2291666666666667
PKG,0.6,710230602>0.3,1.9675
CHK1,-0.59,710230602>0.3,-0.09833333333333333
NEK,-0.53,710230602>0.3,-0.7025
MSN,0.52,710230602>0.3,0.435
DAPK,-0.52,710230602>0.3,-0.42
PKCI,0.52,710230602>0.3,1.4475
CAMK1,-0.51,710230602>0.3,0.7091666666666666
MLK,-0.46,710230602>0.3,-0.31583333333333335
PDHK,0.45,710230602>0.3,0.44
RSK,0.41,710230602>0.3,1.3216666666666668
RAF,0.39,710230602>0.3,0.15583333333333332
PKA,0.39,710230602>0.3,1.9466666666666665
MELK,-0.34,710230602>0.3,0.23083333333333333
HAL,0.34,710230602>0.3,0.16416666666666668
PKCA,0.32,710230602>0.3,0.7616666666666667
STKR,0.27,710230602>0.3,0.21166666666666667
CK1,-0.26,710230602>0.3,-0.49000000000000005
PKD,-0.19,710230602>0.3,1.3258333333333334
BARK2,-0.17,710230602>0.3,0.2808333333333333
FRAY,0.14,710230602>0.3,-0.22666666666666668
AUR,-0.14,710230602>0.3,-0.09000000000000001
NDR,0.1,710230602>0.3,0.11416666666666665
COT,0.07,710230602>0.3,0.004166666666666688
ATR,0.02,710230602>0.3,-0.24583333333333332
MARK,2.52,710230602>0.4,2.2083333333333335
NMO,-2.42,710230602>0.4,-2.8433333333333333
AMPK,2.27,710230602>0.4,2.34
DYRK,-2.25,710230602>0.4,-2.8608333333333333
PKCD,-2.1,710230602>0.4,-0.49000000000000005
CK2,-2.03,710230602>0.4,-1.5308333333333333
STE7,-1.99,710230602>0.4,-2.495
PRKDC,-1.99,710230602>0.4,-1.7908333333333333
PAKB,1.94,710230602>0.4,1.7791666666666668
PKN,1.88,710230602>0.4,1.0008333333333332
QIK,-1.82,710230602>0.4,-1.0533333333333335
PLK,-1.75,710230602>0.4,-2.005
STE11,-1.64,710230602>0.4,-1.5041666666666667
MAPKAPK,1.61,710230602>0.4,1.8591666666666666
PAKA,1.52,710230602>0.4,2.0233333333333334
PKCH,1.48,710230602>0.4,0.9966666666666667
ATM,-1.43,710230602>0.4,-1.065
KHS,1.42,710230602>0.4,1.2816666666666667
MOS,1.41,710230602>0.4,1.075
WNK,1.39,710230602>0.4,0.3633333333333333
TAO,1.36,710230602>0.4,1.2791666666666668
AKT,1.33,710230602>0.4,2.0633333333333335
CDK,-1.22,710230602>0.4,-1.4175
MLCK,1.2,710230602>0.4,0.8025
PHK,-1.19,710230602>0.4,0.06833333333333333
AUR,-1.18,710230602>0.4,-0.09000000000000001
DMPK,1.17,710230602>0.4,2.195
MTOR,-1.17,710230602>0.4,-1.1425
LKB,-1.15,710230602>0.4,-1.5358333333333334
RAD53,1.14,710230602>0.4,1.6533333333333333
PDHK,1.07,710230602>0.4,0.44
IRAK,-1.06,710230602>0.4,-1.1766666666666667
NAK,-1.05,710230602>0.4,-1.1875
TLK,-1.03,710230602>0.4,-1.1733333333333333
TTK,-1.03,710230602>0.4,-1.1891666666666667
NUAK,-1.02,710230602>0.4,-1.165
PIM,1.01,710230602>0.4,1.5191666666666668
IKK,-1.01,710230602>0.4,-0.3675
DAPK,-1.01,710230602>0.4,-0.42
CAMK2,-0.97,710230602>0.4,-0.37416666666666665
P38,-0.96,710230602>0.4,-1.535
SGK,0.95,710230602>0.4,1.6291666666666667
PKCI,0.78,710230602>0.4,1.4475
ERK,-0.75,710230602>0.4,-1.8916666666666666
MST,-0.75,710230602>0.4,-1.2291666666666667
SLK,-0.74,710230602>0.4,-0.8216666666666667
CLK,-0.73,710230602>0.4,-0.8258333333333333
CAMKK,-0.72,710230602>0.4,-0.8291666666666667
ULK,-0.72,710230602>0.4,-0.8166666666666667
PASK,-0.72,710230602>0.4,-0.15166666666666667
BRSK,-0.7,710230602>0.4,-0.8175
MSN,0.7,710230602>0.4,0.435
BUD32,-0.7,710230602>0.4,-0.8225
NIK,-0.69,710230602>0.4,-0.81
GRK,-0.67,710230602>0.4,-0.16666666666666669
MLK,-0.62,710230602>0.4,-0.31583333333333335
FRAY,0.61,710230602>0.4,-0.22666666666666668
PKG,0.59,710230602>0.4,1.9675
GSK,-0.55,710230602>0.4,-1.0675
STKR,0.52,710230602>0.4,0.21166666666666667
PKD,0.51,710230602>0.4,1.3258333333333334
HAL,0.46,710230602>0.4,0.16416666666666668
PKCA,0.44,710230602>0.4,0.7616666666666667
CK1,0.41,710230602>0.4,-0.49000000000000005
PEK,-0.4,710230602>0.4,-1.0733333333333333
RIPK,-0.39,710230602>0.4,-0.0466666666666667
RAF,0.38,710230602>0.4,0.15583333333333332
COT,0.3,710230602>0.4,0.004166666666666688
CHK1,-0.29,710230602>0.4,-0.09833333333333333
VRK1,0.28,710230602>0.4,0.16583333333333336
NDR,0.26,710230602>0.4,0.11416666666666665
ATR,-0.26,710230602>0.4,-0.24583333333333332
RSK,0.26,710230602>0.4,1.3216666666666668
MELK,0.2,710230602>0.4,0.23083333333333333
PDK1,-0.19,710230602>0.4,-1.3858333333333333
PKA,0.18,710230602>0.4,1.9466666666666665
JNK,-0.15,710230602>0.4,-1.7958333333333334
NEK,-0.07,710230602>0.4,-0.7025
CAMK1,-0.05,710230602>0.4,0.7091666666666666
BARK2,-0.01,710230602>0.4,0.2808333333333333
PKA,4.17,710230603>0.15,1.9466666666666665
PKG,3.84,710230603>0.15,1.9675
NMO,-3.23,710230603>0.15,-2.8433333333333333
DYRK,-3.21,710230603>0.15,-2.8608333333333333
STE7,-3.12,710230603>0.15,-2.495
PLK,-3.04,710230603>0.15,-2.005
ERK,-2.99,710230603>0.15,-1.8916666666666666
AKT,2.72,710230603>0.15,2.0633333333333335
JNK,-2.66,710230603>0.15,-1.7958333333333334
DMPK,2.56,710230603>0.15,2.195
AMPK,2.53,710230603>0.15,2.34
PKD,2.5,710230603>0.15,1.3258333333333334
PKCI,2.4,710230603>0.15,1.4475
PIM,2.24,710230603>0.15,1.5191666666666668
PAKA,2.24,710230603>0.15,2.0233333333333334
MAPKAPK,2.2,710230603>0.15,1.8591666666666666
RAD53,2.19,710230603>0.15,1.6533333333333333
PRKDC,-2.19,710230603>0.15,-1.7908333333333333
PDK1,-2.17,710230603>0.15,-1.3858333333333333
MST,-2.04,710230603>0.15,-1.2291666666666667
RSK,2.03,710230603>0.15,1.3216666666666668
LKB,-1.95,710230603>0.15,-1.5358333333333334
P38,-1.88,710230603>0.15,-1.535
CDK,-1.83,710230603>0.15,-1.4175
MARK,1.82,710230603>0.15,2.2083333333333335
NEK,-1.77,710230603>0.15,-0.7025
STE11,-1.7,710230603>0.15,-1.5041666666666667
PEK,-1.64,710230603>0.15,-1.0733333333333333
FRAY,-1.61,710230603>0.15,-0.22666666666666668
CAMK1,1.47,710230603>0.15,0.7091666666666666
PAKB,1.44,710230603>0.15,1.7791666666666668
NAK,-1.39,710230603>0.15,-1.1875
TTK,-1.35,710230603>0.15,-1.1891666666666667
TLK,-1.35,710230603>0.15,-1.1733333333333333
NUAK,-1.35,710230603>0.15,-1.165
PHK,1.32,710230603>0.15,0.06833333333333333
CK2,-1.29,710230603>0.15,-1.5308333333333333
SGK,1.21,710230603>0.15,1.6291666666666667
CK1,-1.2,710230603>0.15,-0.49000000000000005
MTOR,-1.19,710230603>0.15,-1.1425
AUR,1.19,710230603>0.15,-0.09000000000000001
PKCD,1.14,710230603>0.15,-0.49000000000000005
MOS,1.08,710230603>0.15,1.075
KHS,1.07,710230603>0.15,1.2816666666666667
PASK,1.07,710230603>0.15,-0.15166666666666667
TAO,1.06,710230603>0.15,1.2791666666666668
CAMKK,-0.98,710230603>0.15,-0.8291666666666667
BRSK,-0.97,710230603>0.15,-0.8175
BUD32,-0.94,710230603>0.15,-0.8225
CLK,-0.93,710230603>0.15,-0.8258333333333333
ATM,-0.93,710230603>0.15,-1.065
NIK,-0.93,710230603>0.15,-0.81
SLK,-0.93,710230603>0.15,-0.8216666666666667
ULK,-0.93,710230603>0.15,-0.8166666666666667
WNK,-0.92,710230603>0.15,0.3633333333333333
IRAK,-0.91,710230603>0.15,-1.1766666666666667
RIPK,0.87,710230603>0.15,-0.0466666666666667
GSK,-0.84,710230603>0.15,-1.0675
QIK,-0.75,710230603>0.15,-1.0533333333333335
BARK2,0.7,710230603>0.15,0.2808333333333333
PDHK,0.63,710230603>0.15,0.44
CHK1,-0.62,710230603>0.15,-0.09833333333333333
ATR,-0.62,710230603>0.15,-0.24583333333333332
PKCA,0.61,710230603>0.15,0.7616666666666667
MLCK,0.61,710230603>0.15,0.8025
RAF,-0.55,710230603>0.15,0.15583333333333332
IKK,-0.43,710230603>0.15,-0.3675
DAPK,0.35,710230603>0.15,-0.42
NDR,-0.3,710230603>0.15,0.11416666666666665
VRK1,-0.3,710230603>0.15,0.16583333333333336
COT,-0.3,710230603>0.15,0.004166666666666688
PKCH,0.27,710230603>0.15,0.9966666666666667
MLK,-0.2,710230603>0.15,-0.31583333333333335
GRK,0.18,710230603>0.15,-0.16666666666666669
STKR,-0.18,710230603>0.15,0.21166666666666667
MSN,0.1,710230603>0.15,0.435
HAL,0.08,710230603>0.15,0.16416666666666668
PKN,0.05,710230603>0.15,1.0008333333333332
MELK,0,710230603>0.15,0.23083333333333333
CAMK2,-0,710230603>0.15,-0.37416666666666665
PKG,3.36,710230603>0.2,1.9675
PKA,3.22,710230603>0.2,1.9466666666666665
STE7,-3.1,710230603>0.2,-2.495
NMO,-3.02,710230603>0.2,-2.8433333333333333
PKD,2.83,710230603>0.2,1.3258333333333334
DYRK,-2.83,710230603>0.2,-2.8608333333333333
PLK,-2.76,710230603>0.2,-2.005
AMPK,2.65,710230603>0.2,2.34
RAD53,2.46,710230603>0.2,1.6533333333333333
ERK,-2.44,710230603>0.2,-1.8916666666666666
DMPK,2.37,710230603>0.2,2.195
JNK,-2.35,710230603>0.2,-1.7958333333333334
P38,-2.14,710230603>0.2,-1.535
PKCI,2.1,710230603>0.2,1.4475
CDK,-2.07,710230603>0.2,-1.4175
MARK,2.05,710230603>0.2,2.2083333333333335
PAKA,2.01,710230603>0.2,2.0233333333333334
PDK1,-2.01,710230603>0.2,-1.3858333333333333
PIM,1.94,710230603>0.2,1.5191666666666668
RSK,1.87,710230603>0.2,1.3216666666666668
PRKDC,-1.86,710230603>0.2,-1.7908333333333333
AKT,1.85,710230603>0.2,2.0633333333333335
LKB,-1.67,710230603>0.2,-1.5358333333333334
PAKB,1.62,710230603>0.2,1.7791666666666668
MST,-1.58,710230603>0.2,-1.2291666666666667
PEK,-1.58,710230603>0.2,-1.0733333333333333
CAMK1,1.54,710230603>0.2,0.7091666666666666
STE11,-1.5,710230603>0.2,-1.5041666666666667
MAPKAPK,1.49,710230603>0.2,1.8591666666666666
NEK,-1.43,710230603>0.2,-0.7025
PHK,1.41,710230603>0.2,0.06833333333333333
SGK,1.29,710230603>0.2,1.6291666666666667
CK1,-1.27,710230603>0.2,-0.49000000000000005
TTK,-1.26,710230603>0.2,-1.1891666666666667
FRAY,-1.24,710230603>0.2,-0.22666666666666668
NAK,-1.23,710230603>0.2,-1.1875
TAO,1.22,710230603>0.2,1.2791666666666668
NUAK,-1.21,710230603>0.2,-1.165
KHS,1.19,710230603>0.2,1.2816666666666667
PASK,1.18,710230603>0.2,-0.15166666666666667
MOS,1.17,710230603>0.2,1.075
TLK,-1.17,710230603>0.2,-1.1733333333333333
RIPK,1.11,710230603>0.2,-0.0466666666666667
CK2,-1.04,710230603>0.2,-1.5308333333333333
GSK,-0.9,710230603>0.2,-1.0675
CLK,-0.87,710230603>0.2,-0.8258333333333333
PKCD,0.87,710230603>0.2,-0.49000000000000005
BARK2,0.87,710230603>0.2,0.2808333333333333
BUD32,-0.87,710230603>0.2,-0.8225
CAMKK,-0.87,710230603>0.2,-0.8291666666666667
BRSK,-0.84,710230603>0.2,-0.8175
WNK,-0.84,710230603>0.2,0.3633333333333333
ULK,-0.84,710230603>0.2,-0.8166666666666667
AUR,0.84,710230603>0.2,-0.09000000000000001
SLK,-0.83,710230603>0.2,-0.8216666666666667
MLCK,0.83,710230603>0.2,0.8025
NIK,-0.81,710230603>0.2,-0.81
MTOR,-0.77,710230603>0.2,-1.1425
ATM,-0.74,710230603>0.2,-1.065
PKCA,0.73,710230603>0.2,0.7616666666666667
PKCH,0.62,710230603>0.2,0.9966666666666667
IRAK,-0.6,710230603>0.2,-1.1766666666666667
RAF,-0.57,710230603>0.2,0.15583333333333332
GRK,0.48,710230603>0.2,-0.16666666666666669
QIK,-0.41,710230603>0.2,-1.0533333333333335
CAMK2,0.41,710230603>0.2,-0.37416666666666665
MSN,0.38,710230603>0.2,0.435
DAPK,0.33,710230603>0.2,-0.42
ATR,-0.31,710230603>0.2,-0.24583333333333332
CHK1,-0.3,710230603>0.2,-0.09833333333333333
PDHK,0.22,710230603>0.2,0.44
HAL,0.22,710230603>0.2,0.16416666666666668
PKN,0.21,710230603>0.2,1.0008333333333332
MLK,0.15,710230603>0.2,-0.31583333333333335
IKK,0.14,710230603>0.2,-0.3675
COT,-0.12,710230603>0.2,0.004166666666666688
VRK1,-0.11,710230603>0.2,0.16583333333333336
NDR,-0.11,710230603>0.2,0.11416666666666665
STKR,0.05,710230603>0.2,0.21166666666666667
MELK,0.01,710230603>0.2,0.23083333333333333
MARK,2.91,710230603>0.3,2.2083333333333335
AMPK,2.87,710230603>0.3,2.34
DYRK,-2.69,710230603>0.3,-2.8608333333333333
DMPK,2.62,710230603>0.3,2.195
AKT,2.53,710230603>0.3,2.0633333333333335
MAPKAPK,2.5,710230603>0.3,1.8591666666666666
SGK,2.4,710230603>0.3,1.6291666666666667
STE7,-2.38,710230603>0.3,-2.495
PKA,2.34,710230603>0.3,1.9466666666666665
NMO,-2.24,710230603>0.3,-2.8433333333333333
PKG,2.2,710230603>0.3,1.9675
PAKB,2.14,710230603>0.3,1.7791666666666668
PKD,2.1,710230603>0.3,1.3258333333333334
CAMK1,1.96,710230603>0.3,0.7091666666666666
PAKA,1.82,710230603>0.3,2.0233333333333334
RAD53,1.8,710230603>0.3,1.6533333333333333
PRKDC,-1.74,710230603>0.3,-1.7908333333333333
TAO,1.61,710230603>0.3,1.2791666666666668
MOS,1.57,710230603>0.3,1.075
KHS,1.56,710230603>0.3,1.2816666666666667
STE11,-1.41,710230603>0.3,-1.5041666666666667
JNK,-1.36,710230603>0.3,-1.7958333333333334
IRAK,-1.34,710230603>0.3,-1.1766666666666667
PDHK,1.25,710230603>0.3,0.44
RSK,1.2,710230603>0.3,1.3216666666666668
PKCI,1.17,710230603>0.3,1.4475
NEK,-1.15,710230603>0.3,-0.7025
PLK,-1.11,710230603>0.3,-2.005
CK2,-1.11,710230603>0.3,-1.5308333333333333
PIM,0.99,710230603>0.3,1.5191666666666668
ERK,-0.96,710230603>0.3,-1.8916666666666666
NAK,-0.94,710230603>0.3,-1.1875
MSN,0.93,710230603>0.3,0.435
TTK,-0.93,710230603>0.3,-1.1891666666666667
NUAK,-0.92,710230603>0.3,-1.165
GRK,0.91,710230603>0.3,-0.16666666666666669
TLK,-0.91,710230603>0.3,-1.1733333333333333
LKB,-0.89,710230603>0.3,-1.5358333333333334
STKR,0.79,710230603>0.3,0.21166666666666667
MELK,0.75,710230603>0.3,0.23083333333333333
MST,-0.74,710230603>0.3,-1.2291666666666667
QIK,-0.74,710230603>0.3,-1.0533333333333335
PEK,-0.73,710230603>0.3,-1.0733333333333333
PDK1,-0.72,710230603>0.3,-1.3858333333333333
RIPK,0.7,710230603>0.3,-0.0466666666666667
CHK1,0.7,710230603>0.3,-0.09833333333333333
MTOR,-0.69,710230603>0.3,-1.1425
ULK,-0.68,710230603>0.3,-0.8166666666666667
HAL,0.67,710230603>0.3,0.16416666666666668
WNK,-0.67,710230603>0.3,0.3633333333333333
CAMKK,-0.67,710230603>0.3,-0.8291666666666667
PKCH,0.66,710230603>0.3,0.9966666666666667
BUD32,-0.65,710230603>0.3,-0.8225
PASK,-0.65,710230603>0.3,-0.15166666666666667
CLK,-0.65,710230603>0.3,-0.8258333333333333
SLK,-0.65,710230603>0.3,-0.8216666666666667
BRSK,-0.64,710230603>0.3,-0.8175
NIK,-0.64,710230603>0.3,-0.81
GSK,-0.64,710230603>0.3,-1.0675
PKN,0.62,710230603>0.3,1.0008333333333332
PKCD,-0.6,710230603>0.3,-0.49000000000000005
FRAY,-0.57,710230603>0.3,-0.22666666666666668
P38,-0.55,710230603>0.3,-1.535
CAMK2,0.54,710230603>0.3,-0.37416666666666665
VRK1,-0.52,710230603>0.3,0.16583333333333336
PKCA,0.49,710230603>0.3,0.7616666666666667
COT,0.49,710230603>0.3,0.004166666666666688
MLCK,0.48,710230603>0.3,0.8025
NDR,0.48,710230603>0.3,0.11416666666666665
PHK,0.47,710230603>0.3,0.06833333333333333
CK1,-0.47,710230603>0.3,-0.49000000000000005
MLK,0.33,710230603>0.3,-0.31583333333333335
IKK,0.26,710230603>0.3,-0.3675
